osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
4743390,0,0.0903,10,0.33521973850004366,0.2542,190.66,190.66,193.71,0.0,0.0,0.7777777777777778,0.5122841937135357,0.2538269134567283,0.7231685572290301,0.0,high,1.0
11300057,0,0.1735,9,0.31736593029266075,0.179,136.08,136.08,142.58,0.0,0.09145872265582058,0.6666666666666666,0.48499878068456737,0.17858929464732365,0.5161045563185251,0.0,high,1.0
12373202,0,0.1462,10,0.31370246759237164,0.1448,169.71,169.71,174.81,0.0,0.06144882928437946,0.7777777777777778,0.47940002596890546,0.14437218609304653,0.6436890625592778,0.0,high,1.0
12373202,0,0.1633,11,0.3107088923890388,0.1477,72.27,72.27,78.08,0.0,0.0802462350225349,0.8888888888888888,0.47482503922616465,0.1472736368184092,0.2740240525057855,0.0,high,1.0
230770489,0,0.2851,7,0.31402370232172705,0.1637,152.3,152.3,158.8,0.0,0.2141365285258877,0.4444444444444444,0.4798909588930133,0.16328164082041022,0.577639515914868,0.0,high,1.0
922816016,0,0.5678,6,0.17363277218690085,0.459,160.48,160.48,163.32,0.0,0.5248983181268551,0.3333333333333333,0.26533592000412604,0.45872936468234116,0.6086725596570431,0.0,high,0.9999
11299615,0,0.2706,8,0.31425591686407806,0.2249,101.36,101.36,104.14,0.0,0.19819720787072664,0.5555555555555556,0.4802458450677601,0.224512256128064,0.384384840092568,0.0,high,1.0
4743386,0,0.3421,7,0.2526999330970504,0.2057,61.48,61.48,64.35,0.0,0.2767945476530725,0.4444444444444444,0.3861717729158434,0.2053026513256628,0.23308926742289163,0.0,high,0.9645
11299615,0,0.2502,8,0.2803398194541218,0.2394,44.3,44.3,46.44,0.0,0.1757722326041552,0.5555555555555556,0.42841294110620054,0.23901950975487743,0.16791228802306613,0.0,high,0.9995
241618932,0,0.1596,6,0.2855750612003244,0.1454,63.58,63.58,63.76,0.0,0.07617896009673518,0.3333333333333333,0.43641379625667576,0.14497248624312156,0.24105618574301,0.0,high,0.9999
4743390,5,0.1885,9,0.3011383583508207,0.1434,115.85,115.85,116.5,0.04201680672268908,0.10794767505771133,0.6666666666666666,0.4601986933448083,0.14297148574287144,0.4393565765013847,0.0,high,1.0
4743390,0,0.2869,10,0.26350744613512517,0.1916,156.83,156.83,159.18,0.0,0.21611520281411456,0.7777777777777778,0.4026885548614391,0.19119559779889944,0.5948252968625518,0.0,high,1.0
1391556727,0,0.1387,10,0.3234395901149671,0.2071,120.93,120.93,122.55,0.0,0.05320435308343408,0.7777777777777778,0.4942809637865764,0.20670335167583792,0.45862893129481397,0.0,high,1.0
12373202,0,0.1462,10,0.31370246759237164,0.1448,169.71,169.71,174.81,0.0,0.06144882928437946,0.7777777777777778,0.47940002596890546,0.14437218609304653,0.6436890625592778,0.0,high,1.0
352987332,0,0.1896,10,0.3040029646890424,0.1785,227.83,227.83,229.4,0.0,0.10915686490051664,0.7777777777777778,0.4645765810310588,0.17808904452226113,0.8641830114951252,0.0,high,1.0
12373202,0,0.1633,11,0.3107088923890389,0.1477,72.27,72.27,78.08,0.0,0.0802462350225349,0.8888888888888888,0.4748250392261648,0.1472736368184092,0.2740240525057855,0.0,high,1.0
"[284142072, 284142071]",0,0.2703,9,0.6543493941846757,0.1506,83.98,83.98,90.27,0.0,0.1978674288226888,0.6666666666666666,1.0,0.1501750875437719,0.31844910656701697,0.0,high,1.0
4743390,0,0.2171,9,0.32086680177571,0.3465,134.33,138.61,134.33,0.0,0.13938661097064964,0.6666666666666666,0.49034905236144327,0.3461730865432716,0.5094654577184264,0.0,high,1.0
1391554614,0,0.1845,4,0.3408060977583353,0.2819,100.84,107.13,100.84,0.0,0.1035506210838738,0.1111111111111111,0.520821650704233,0.28154077038519254,0.38241207936568156,0.0,high,1.0
