osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,pedestrian_priority_score,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
335659991,0,1.0,6,0.008696159642764628,0.5,216.73,242.99,216.73,0.4225,0.0,1.0,0.15384615384615385,0.011790365986404521,0.49994999499949994,0.2067671327068531,0.4033149171270718,low,1.0
"[4827184, 29996928, 29996926]",0,0.946,7,0.059420770030557686,0.3437,38.08,38.08,45.84,0.4625,0.0,0.932483120780195,0.23076923076923078,0.08057096326981031,0.3436343634363436,0.03615631446252579,0.4917127071823205,low,1.0
335659980,0,1.0,6,0.008696159642764628,0.5,205.17,230.88,205.17,0.4225,0.0,1.0,0.15384615384615385,0.011790365986404521,0.49994999499949994,0.1957273282909313,0.4033149171270718,low,1.0
335659988,0,1.0,6,0.008696159642764628,0.5,235.19,259.41,235.19,0.4225,0.0,1.0,0.15384615384615385,0.011790365986404521,0.49994999499949994,0.22439643975857593,0.4033149171270718,low,0.9999
"[28947042, 4827100, 28947039]",0,1.0,6,0.037355026245227706,0.5,262.14,262.69,262.14,0.5125,0.0,1.0,0.15384615384615385,0.05065067358291642,0.49994999499949994,0.25013370005348,0.6022099447513811,low,1.0
242544422,0,1.0,6,0.008696159642764628,0.5,253.68,279.67,253.68,0.4225,0.0,1.0,0.15384615384615385,0.011790365986404521,0.49994999499949994,0.24205439682175875,0.4033149171270718,low,0.9999
335659991,0,1.0,6,0.008696159642764628,0.5,205.24,231.25,205.24,0.4225,0.0,1.0,0.15384615384615385,0.011790365986404521,0.49994999499949994,0.19579417831767135,0.4033149171270718,low,1.0
"[306174029, 246292527]",0,1.0,6,0.031681784897346514,0.5,538.7,550.29,538.7,0.34,0.0,1.0,0.15384615384615385,0.04295797914017927,0.49994999499949994,0.5142486056994423,0.22099447513812162,medium,0.9305
242544428,0,1.0,6,0.037355026245227706,0.5,152.12,153.53,152.12,0.4725,0.0,1.0,0.15384615384615385,0.05065067358291642,0.49994999499949994,0.14506455802582324,0.5138121546961325,low,1.0
4827134,0,0.9487,8,0.037355026245227706,0.5,47.88,47.88,49.38,0.5125,0.0,0.9358589647411851,0.3076923076923077,0.05065067358291642,0.49994999499949994,0.04551531820612729,0.6022099447513811,low,1.0
335659984,0,1.0,6,0.037355026245227706,0.5,113.79,114.11,113.79,0.4725,0.0,1.0,0.15384615384615385,0.05065067358291642,0.49994999499949994,0.10845939338375737,0.5138121546961325,low,1.0
242544428,0,1.0,6,0.037355026245227706,0.5,115.14,116.45,115.14,0.4725,0.0,1.0,0.15384615384615385,0.05065067358291642,0.49994999499949994,0.10974864389945757,0.5138121546961325,low,1.0
4827133,0,1.0,6,0.037355026245227706,0.5,251.12,254.9,251.12,0.605,0.0,1.0,0.15384615384615385,0.05065067358291642,0.49994999499949994,0.23960959584383837,0.8066298342541436,low,1.0
242544428,0,1.0,6,0.037355026245227706,0.5,131.77,133.46,131.77,0.4725,0.0,1.0,0.15384615384615385,0.05065067358291642,0.49994999499949994,0.12563030025212013,0.5138121546961325,low,1.0
246292521,0,0.9945,6,0.020212104552802545,0.5,161.09,168.6,161.09,0.36,0.0,0.993123280820205,0.15384615384615385,0.027405539038296865,0.49994999499949994,0.1536309114523646,0.26519337016574585,low,0.9998
1466479252,0,1.0,12,0.027885361942353075,1.0,29.78,29.78,31.08,0.5525,0.0,1.0,0.6153846153846154,0.03781017738500364,1.0,0.028229811291924523,0.6906077348066298,low,1.0
239003924,0,1.0,9,0.08497616117329655,1.0,28.98,33.24,28.98,0.5525,0.0,1.0,0.38461538461538464,0.11522307894247466,1.0,0.027465810986324397,0.6906077348066298,low,1.0
"[242341016, 1385713285]",0,0.9462,12,0.012066794034473843,1.0,155.55,155.55,156.41,0.5125,0.0,0.9327331832958239,0.6153846153846154,0.01636081502314153,1.0,0.14834020933608377,0.6022099447513811,low,0.9754
4827138,0,0.9989,8,0.010064405294326924,1.0,73.58,74.05,73.58,0.5125,0.0,0.9986246561640408,0.3076923076923077,0.013645653832391108,1.0,0.07005882802353122,0.6022099447513811,low,1.0
335660083,0,1.0,6,0.010064405294326924,1.0,46.21,46.21,46.92,0.4225,0.0,1.0,0.15384615384615385,0.013645653832391108,1.0,0.04392046756818704,0.4033149171270718,low,1.0
293769218,0,1.0,4,0.010064405294326924,1.0,49.03,49.03,57.58,0.4225,0.0,1.0,0.0,0.013645653832391108,1.0,0.04661356864542746,0.4033149171270718,low,1.0
452718240,0,1.0,4,0.010064405294326924,1.0,73.68,73.68,86.73,0.4225,0.0,1.0,0.0,0.013645653832391108,1.0,0.07015432806173123,0.4033149171270718,low,1.0
293769219,0,1.0,4,0.010064405294326924,1.0,60.11,65.61,60.11,0.4225,0.0,1.0,0.0,0.013645653832391108,1.0,0.05719497287798916,0.4033149171270718,low,1.0
261868406,0,1.0,5,0.010064405294326924,1.0,47.58,52.34,47.58,0.4225,0.0,1.0,0.07692307692307693,0.013645653832391108,1.0,0.04522881809152724,0.4033149171270718,low,1.0
4827141,0,0.9969,7,0.010064405294326924,1.0,33.08,37.07,33.08,0.6925,0.0,0.9961240310077518,0.23076923076923078,0.013645653832391108,1.0,0.03138131255252502,1.0,low,1.0
452718241,0,1.0,6,0.010064405294326924,1.0,44.06,46.75,44.06,0.4225,0.0,1.0,0.15384615384615385,0.013645653832391108,1.0,0.041867216746886704,0.4033149171270718,low,1.0
452718242,0,1.0,6,0.010064405294326924,1.0,53.78,56.19,53.78,0.4225,0.0,1.0,0.15384615384615385,0.013645653832391108,1.0,0.05114982045992819,0.4033149171270718,low,1.0
293769220,0,1.0,4,0.010064405294326924,1.0,55.69,55.69,72.03,0.4225,0.0,1.0,0.0,0.013645653832391108,1.0,0.05297387118954848,0.4033149171270718,low,1.0
208914108,0,0.7125,7,0.24098727225287772,0.5,99.15,100.99,99.15,,0.0,0.6405351337834457,0.23076923076923078,0.32676807299695193,0.49994999499949994,0.09447818779127513,0.6906077348066298,low,0.9091
335706985,0,0.7603,7,0.27695415634795223,0.2484,77.11,77.36,77.11,0.4025,0.0,0.7003000750187547,0.23076923076923078,0.3755377678565025,0.24832483248324835,0.07342997937199176,0.3591160220994476,medium,0.6007
"[4827170, 505259679]",0,0.9738,8,0.13030414731476095,0.3911,46.17,46.17,48.31,0.4025,0.0,0.9672418104526131,0.3076923076923077,0.17668606380581697,0.39103910391039104,0.04388226755290703,0.3591160220994476,low,0.9999
4827182,0,1.0,8,0.15271270946213414,0.2815,127.89,127.96,127.89,0.4225,0.0,1.0,0.3076923076923077,0.20707120184779504,0.2814281428142814,0.12192489876995952,0.4033149171270718,low,0.9998
4827181,0,1.0,7,0.011491898082258116,0.2484,111.71,111.71,113.91,0.4425,0.0,1.0,0.23076923076923078,0.01558127848916106,0.24832483248324835,0.10647299258919704,0.44751381215469616,low,1.0
335706986,0,0.9595,8,0.27695415634795223,0.2484,104.58,104.58,107.02,0.4025,0.0,0.9493623405851463,0.3076923076923077,0.3755377678565025,0.24832483248324835,0.09966383986553595,0.3591160220994476,low,0.981
4827180,0,0.8255,7,0.15271270946213414,0.3685,116.94,116.94,128.68,0.5625,0.0,0.7818204551137783,0.23076923076923078,0.20707120184779504,0.36843684368436846,0.11146764458705785,0.712707182320442,low,0.9999
4827167,0,0.9978,8,0.26575918554801736,0.2815,61.65,61.65,62.84,0.485,0.0,0.997249312328082,0.3076923076923077,0.36035782320432813,0.2814281428142814,0.05866567346626939,0.5414364640883977,low,0.9999
67625597,0,1.0,8,0.15271270946213414,0.6245,107.76,107.76,109.12,0.4225,0.0,1.0,0.3076923076923077,0.20707120184779504,0.6244624462446245,0.10270074108029645,0.4033149171270718,low,0.9975
4827181,0,0.9958,6,0.0056884170958800785,0.5,129.3,129.3,131.75,0.4425,0.0,0.994748687171793,0.15384615384615385,0.007711984166063994,0.49994999499949994,0.12327144930857975,0.44751381215469616,low,1.0
4827181,0,0.8151,7,0.10383804312031103,0.5,254.92,254.92,254.99,0.4425,0.0,0.7688172043010753,0.23076923076923078,0.14079905668358608,0.49994999499949994,0.24323859729543892,0.44751381215469616,low,0.6775
4827183,0,0.8323,8,0.07614307034616905,0.1896,98.92,98.92,99.47,0.4225,0.0,0.7903225806451614,0.3076923076923077,0.1032457515997178,0.18951895189518952,0.0942585377034151,0.4033149171270718,low,0.9995
67625598,0,1.0,8,0.05729622759443465,0.2684,84.43,84.43,84.8,0.4225,0.0,1.0,0.3076923076923077,0.07769016642202121,0.26832683268326835,0.08042058216823288,0.4033149171270718,low,1.0
32151850,0,1.0,8,0.01436463871899938,0.5,37.96,37.96,66.05,0.4625,0.0,1.0,0.3076923076923077,0.01947660297415554,0.49994999499949994,0.03604171441668577,0.4917127071823205,low,1.0
262841097,0,0.7771,7,0.01436463871899938,0.5,53.77,53.77,62.24,0.4625,0.0,0.7213053263315828,0.23076923076923078,0.01947660297415554,0.49994999499949994,0.051140270456108194,0.4917127071823205,low,0.9998
32151852,0,1.0,8,0.01436463871899938,0.5,21.77,21.77,82.64,0.4225,0.0,1.0,0.3076923076923077,0.01947660297415554,0.49994999499949994,0.020580258232103295,0.4033149171270718,low,1.0
262870455,0,1.0,7,0.01436463871899938,0.5,12.65,12.65,71.71,0.4625,0.0,1.0,0.23076923076923078,0.01947660297415554,0.49994999499949994,0.0118706547482619,0.4917127071823205,low,1.0
32151849,0,1.0,8,0.01436463871899938,0.5,41.8,41.8,80.94,0.4225,0.0,1.0,0.3076923076923077,0.01947660297415554,0.49994999499949994,0.039708915883566356,0.4033149171270718,low,1.0
32151853,0,0.9167,7,0.14707990601017165,0.0099,124.02,124.02,147.71,0.4225,0.0,0.89584896224056,0.23076923076923078,0.19943333961792084,0.009800980098009802,0.11822904729161893,0.4033149171270718,low,1.0
4812792,0,0.9733,9,0.01153144772944358,0.5,299.21,299.26,299.21,0.4825,0.0,0.9666166541635409,0.38461538461538464,0.01563490627131587,0.49994999499949994,0.28553556421422566,0.5359116022099447,low,0.999
4828569,0,0.8022,8,0.17332915847736938,0.2511,179.5,179.5,179.53,0.5625,0.0,0.7526881720430108,0.3076923076923077,0.2350263042387246,0.251025102510251,0.17121246848498742,0.712707182320442,low,0.9988
28890214,0,1.0,9,0.027304134904352195,0.5,55.02,55.02,73.12,0.5075,0.0,1.0,0.38461538461538464,0.0370220561451294,0.49994999499949994,0.05233402093360838,0.5911602209944751,low,1.0
"[1411351749, 261452319]",0,0.9211,11,0.05312822847360927,0.5,46.5,46.5,47.95,0.5625,0.0,0.9013503375843962,0.5384615384615384,0.07203852184919135,0.49994999499949994,0.04419741767896708,0.712707182320442,low,1.0
335706984,0,1.0,12,0.01532799774439306,0.5,90.67,90.67,115.35,0.4025,0.0,1.0,0.6153846153846154,0.02078288031484622,0.49994999499949994,0.08637978455191384,0.3591160220994476,low,0.9994
27880399,0,1.0,9,0.01532799774439306,0.5,38.04,38.04,61.07,0.5075,0.0,1.0,0.38461538461538464,0.02078288031484622,0.49994999499949994,0.03611811444724578,0.5911602209944751,low,1.0
44289235,0,1.0,11,0.01532799774439306,0.5,23.83,23.83,49.25,0.4425,0.0,1.0,0.5384615384615384,0.02078288031484622,0.49994999499949994,0.02254755901902361,0.44751381215469616,low,1.0
335706984,0,1.0,12,0.01532799774439306,0.5,90.67,90.67,115.35,0.4025,0.0,1.0,0.6153846153846154,0.02078288031484622,0.49994999499949994,0.08637978455191384,0.3591160220994476,low,0.9994
335710002,0,1.0,8,0.05772762276809635,0.5,53.69,53.69,55.29,0.485,0.0,1.0,0.3076923076923077,0.07827512148590024,0.49994999499949994,0.05106387042554818,0.5414364640883977,low,1.0
28798481,0,1.0,10,0.05772762276809635,0.5,59.02,59.02,62.76,,0.0,1.0,0.46153846153846156,0.07827512148590024,0.49994999499949994,0.05615402246160899,0.6906077348066298,low,1.0
177313889,0,1.0,8,0.0003398314190430025,0.5,50.38,50.38,52.81,,0.0,1.0,0.3076923076923077,0.0004595101763800071,0.49994999499949994,0.04790281916112767,0.6906077348066298,low,1.0
553116325,0,0.7707,8,0.11620863141967061,0.18,0.32,0.32,10.25,0.485,0.0,0.7133033258314578,0.3076923076923077,0.15757309290529797,0.17991799179917992,9.55000382000153e-05,0.5414364640883977,low,1.0
4857406,0,0.7728,14,0.25497422473198944,0.5,21.48,21.48,26.23,,0.0,0.7159289822455613,0.7692307692307693,0.3457338361311215,0.49994999499949994,0.020303308121323253,0.6906077348066298,medium,0.6247
993013905,0,0.906,12,0.15827624969277657,0.5,25.11,25.11,27.62,0.5525,0.0,0.8824706176544135,0.6153846153846154,0.21461514584555774,0.49994999499949994,0.023769959507983805,0.6906077348066298,low,0.9997
"[1422524056, 27889669]",0,0.8957,11,0.04187097317612105,0.5,58.36,58.36,64.78,0.5125,0.0,0.8695923980995248,0.5384615384615384,0.0567741218426936,0.49994999499949994,0.05552372220948889,0.6022099447513811,low,0.9999
4487953,0,0.9693,7,0.0003398314190430025,0.5,82.36,83.28,82.36,,0.0,0.9616154038509628,0.23076923076923078,0.0004595101763800071,0.49994999499949994,0.07844373137749255,0.6906077348066298,low,1.0
44290007,0,1.0,8,0.0003398314190430025,0.5,73.69,73.69,75.91,0.485,0.0,1.0,0.3076923076923077,0.0004595101763800071,0.49994999499949994,0.07016387806555123,0.5414364640883977,low,1.0
28798481,0,1.0,10,0.05772762276809635,0.5,59.02,59.02,62.76,,0.0,1.0,0.46153846153846156,0.07827512148590024,0.49994999499949994,0.05615402246160899,0.6906077348066298,low,1.0
44290058,0,0.8768,10,0.014091939415550122,0.5,63.86,63.86,71.71,0.485,0.0,0.8459614903725932,0.46153846153846156,0.019106833333213703,0.49994999499949994,0.06077622431048973,0.5414364640883977,low,0.9999
44290144,0,0.9174,12,0.02708194414915705,0.5,61.76,68.7,61.76,,0.0,0.8967241810452613,0.6153846153846154,0.036720774129627695,0.49994999499949994,0.05877072350828941,0.6906077348066298,low,1.0
131699032,0,1.0,8,0.0015169550422611474,0.5,69.56,80.98,69.56,0.5075,0.0,1.0,0.3076923076923077,0.0020556439911571167,0.49994999499949994,0.06621972648789061,0.5911602209944751,low,1.0
"[261358192, 1480582261]",0,0.8914,11,0.0015169550422611474,0.5,18.29,18.29,23.83,0.4725,0.0,0.8642160540135033,0.5384615384615384,0.0020556439911571167,0.49994999499949994,0.017256856902742763,0.5138121546961325,low,1.0
4857421,0,0.7073,9,0.07027759523353186,0.0999,23.79,23.79,27.27,0.5525,0.0,0.6340335083770944,0.38461538461538464,0.0952923956544699,0.0998099809980998,0.022509359003743606,0.6906077348066298,low,1.0
335710018,0,1.0,6,0.01436463871899938,0.5,43.32,43.32,45.7,0.3825,0.0,1.0,0.15384615384615385,0.01947660297415554,0.49994999499949994,0.04116051646420659,0.31491712707182323,low,1.0
335710020,0,0.7777,7,0.01436463871899938,0.5,47.62,47.62,54.42,0.4625,0.0,0.7220555138784694,0.23076923076923078,0.01947660297415554,0.49994999499949994,0.04526701810680724,0.4917127071823205,low,0.9999
262870454,0,0.9999,6,0.01436463871899938,0.5,9.47,9.47,96.11,0.3825,0.0,0.9998749687421855,0.15384615384615385,0.01947660297415554,0.49994999499949994,0.008833753533501415,0.31491712707182323,low,1.0
"[1193413628, 4857420]",0,0.7971,9,0.06901613831430212,0.4216,72.79,72.79,74.44,0.5525,0.0,0.7463115778944736,0.38461538461538464,0.09358190917288646,0.4215421542154215,0.0693043777217511,0.6906077348066298,low,0.9999
32151849,0,0.9817,7,0.01436463871899938,0.5,28.2,28.2,104.51,0.4225,0.0,0.9771192798199551,0.23076923076923078,0.01947660297415554,0.49994999499949994,0.02672091068836428,0.4033149171270718,low,1.0
638131350,0,1.0,12,0.06773343206817282,0.8177,38.36,38.36,40.3,,0.0,1.0,0.6153846153846154,0.09184260943113508,0.8176817681768177,0.03642371456948583,0.6906077348066298,low,1.0
47129929,0,0.8988,13,0.0008622013313330701,0.8177,61.57,67.49,61.57,0.4725,0.0,0.873468367091773,0.6923076923076923,0.0011678234447424878,0.8176817681768177,0.05858927343570938,0.5138121546961325,low,0.9878
638131351,0,0.7696,9,0.03262114964577515,0.0756,59.1,59.1,59.97,0.5525,0.0,0.7119279819954987,0.38461538461538464,0.0442317211752575,0.07550755075507551,0.056230422492169,0.6906077348066298,low,1.0
552544600,0,1.0,6,8.096177779027687e-05,0.5,69.2,69.2,95.5,0.5925,0.0,1.0,0.15384615384615385,0.00010849301907152442,0.49994999499949994,0.06587592635037055,0.7790055248618785,low,1.0
552544595,0,0.782,6,0.004782745867494452,0.5264,68.88,68.88,105.72,0.5925,0.0,0.7274318579644912,0.15384615384615385,0.006483929232679035,0.5263526352635264,0.0655703262281305,0.7790055248618785,low,1.0
335710015,0,0.6082,6,0.03082435864752528,0.5264,36.25,36.25,73.48,0.5925,0.0,0.5101275318829707,0.15384615384615385,0.041795342519842266,0.5263526352635264,0.03440866376346551,0.7790055248618785,low,0.9999
67502606,0,0.7796,7,0.017116340131589337,0.3563,15.23,15.23,43.0,0.5525,0.0,0.7244311077769441,0.23076923076923078,0.023207802982526136,0.3562356235623563,0.014334555733822295,0.6906077348066298,low,1.0
335710019,0,0.8923,6,0.03551526289914562,0.05,23.42,23.42,58.95,0.5925,0.0,0.8653413353338333,0.15384615384615385,0.048156026096494414,0.0499049904990499,0.02215600886240355,0.7790055248618785,low,1.0
4866374,0,1.0,6,0.0011211274309556553,1.0,337.92,337.92,342.31,0.4675,0.0,1.0,0.15384615384615385,0.0015189171574029171,1.0,0.32250362900145163,0.5027624309392266,low,0.9856
4866375,0,0.8634,7,0.07644102018205183,1.0,272.52,272.52,276.81,0.6075,0.0,0.8292073018254563,0.23076923076923078,0.10364975997978891,1.0,0.2600466040186416,0.8121546961325967,low,0.9883
4866374,0,0.7212,6,0.0011211274309556553,0.1306,364.37,364.37,368.46,0.4675,0.0,0.6514128532133031,0.15384615384615385,0.0015189171574029171,0.13051305130513052,0.34776338910535565,0.5027624309392266,low,0.9695
4866374,0,1.0,7,0.0011211274309556553,0.1306,349.0,349.0,353.07,0.4675,0.0,1.0,0.23076923076923078,0.0015189171574029171,0.13051305130513052,0.3330850332340133,0.5027624309392266,low,1.0
28214183,0,0.8563,10,0.08576690396943172,0.1306,368.64,368.64,372.03,0.6525,0.0,0.82033008252063,0.46153846153846156,0.1162952953951971,0.13051305130513052,0.3518412407364963,0.9116022099447513,low,0.9998
4866374,0,1.0,5,0.0011211274309556553,0.1306,355.44,355.44,360.03,0.4675,0.0,1.0,0.07692307692307693,0.0015189171574029171,0.13051305130513052,0.3392352356940943,0.5027624309392266,low,1.0
4866374,0,0.9853,4,0.0011211274309556553,0.1306,373.76,373.76,378.14,0.4675,0.0,0.9816204051012751,0.0,0.0015189171574029171,0.13051305130513052,0.35673084269233707,0.5027624309392266,low,1.0
23002051,0,0.5856,8,0.3318676579383809,0.4224,54.93,54.93,55.29,0.4875,0.0,0.4818704676169042,0.3076923076923077,0.4499983385624704,0.4223422342234223,0.052248070899228366,0.5469613259668508,medium,0.9971
179212414,0,0.6406,10,0.25623667433732694,0.3857,72.65,72.65,93.2,0.4825,0.0,0.5506376594148537,0.46153846153846156,0.3474456686564278,0.3856385638563856,0.06917067766827108,0.5359116022099447,medium,0.9832
448951284,0,0.5513,10,0.3439131856617046,0.2267,97.99,97.99,100.75,0.4825,0.0,0.43898474618654665,0.46153846153846156,0.4663316052957207,0.22662266226622665,0.09337038734815495,0.5359116022099447,medium,0.9998
23002053,0,0.6248,7,0.29996772901456337,0.5,149.11,149.11,149.67,,0.0,0.5308827206801701,0.23076923076923078,0.4067432766131651,0.49994999499949994,0.14219000687600278,0.6906077348066298,medium,0.9704
177313886,0,0.5119,9,0.37520002232388056,0.4956,187.92,187.92,192.42,0.6475,0.0,0.38972243060765194,0.38461538461538464,0.5087553380022155,0.4955495549554955,0.1792535717014287,0.9005524861878452,medium,0.9997
179669695,0,0.3807,8,0.5572963142939134,0.5,149.64,152.83,149.64,0.5925,0.0,0.22568142035508876,0.3076923076923077,0.7556708220057434,0.49994999499949994,0.14269615707846284,0.7790055248618785,medium,0.7501
177313902,0,0.3769,6,0.6124188989974272,0.5,228.74,228.74,235.02,0.6925,0.0,0.22093023255813954,0.15384615384615385,0.8304149012747132,0.49994999499949994,0.21823668729467496,1.0,medium,0.9318
28875362,0,0.3673,8,0.6275868094546071,0.5,436.94,445.49,436.94,0.5925,0.0,0.208927231807952,0.3076923076923077,0.8509819974595882,0.49994999499949994,0.4170677668271067,0.7790055248618785,high,1.0
309593510,0,0.3641,7,0.5307682940136594,0.5,432.16,432.16,442.47,0.5275,0.0,0.20492623155788944,0.23076923076923078,0.7196998590811813,0.49994999499949994,0.412502865001146,0.6353591160220994,high,0.9999
28875352,0,0.6878,7,0.3560799112834011,0.428,278.13,278.13,338.15,0.5925,0.0,0.6096524131032758,0.23076923076923078,0.48282921166166315,0.42794279427942794,0.26540415616166246,0.7790055248618785,medium,0.989
309593510,0,0.7066,8,0.26810792941494827,0.5,209.95,209.95,291.24,0.5275,0.0,0.633158289572393,0.3076923076923077,0.36354262846548635,0.49994999499949994,0.20029223011689207,0.6353591160220994,medium,0.9751
28875406,0,0.4833,9,0.5470490307284236,0.5,157.5,157.5,255.03,0.5925,0.0,0.35396349087271817,0.38461538461538464,0.7417759043557416,0.49994999499949994,0.15020246008098406,0.7790055248618785,medium,0.9528
309593510,0,0.4938,7,0.464624939466057,0.4849,139.39,139.39,218.87,0.5275,0.0,0.3670917729432358,0.23076923076923078,0.6300120448755746,0.48484848484848486,0.13290740316296126,0.6353591160220994,medium,0.9984
30818514,0,0.7354,6,0.3555793161699298,0.2981,81.23,81.23,178.0,0.5075,0.0,0.6691672918229559,0.15384615384615385,0.48215042417293763,0.298029802980298,0.07736458094583239,0.5911602209944751,low,0.7452
305725512,0,0.605,10,0.35464978440463246,0.5,7.19,7.19,8.14,0.5075,0.0,0.5061265316329082,0.46153846153846156,0.48089001528024683,0.49994999499949994,0.006656352662541066,0.5911602209944751,medium,0.9983
311232591,0,0.6519,9,0.41759105659877155,0.5,59.76,60.39,59.76,,0.0,0.564766191547887,0.38461538461538464,0.566235930452266,0.49994999499949994,0.056860722744289105,0.6906077348066298,medium,0.9961
948665876,0,0.5537,6,0.4342648230135511,0.5357,94.26,94.26,98.37,0.5075,0.0,0.44198549637409346,0.15384615384615385,0.588844908701777,0.5356535653565356,0.08980823592329439,0.5911602209944751,medium,0.9999
23002287,0,0.8376,12,0.050955387734933924,0.5,233.3,242.28,233.3,0.4275,0.0,0.7969492373093272,0.6153846153846154,0.06909223438310226,0.49994999499949994,0.22259148903659565,0.4143646408839779,medium,0.8243
106466994,0,0.6647,11,0.12222781974458341,0.5,266.57,266.57,273.72,0.4275,0.0,0.580770192548137,0.5384615384615384,0.16573487798326547,0.49994999499949994,0.2543643517457407,0.4143646408839779,medium,0.9999
