borough,lighting,lighting_norm,visibility,visibility_norm,connectivity,connectivity_norm,enclosure,enclosure_norm,public_transport_proximity_m,public_transport_proximity_m_norm,dominant_land_use_score,dominant_land_use_score_norm,pedestrian_priority_score,pedestrian_priority_score_norm,risk_score,location_id,risk_class,cluster_id,pc1_score
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.726,0.636218799787573,12,0.6428571428571429,0.2546523375334438,0.2241629180856431,109.02,0.2007618484069601,0.4667,0.4667,0.5925,0.6496815286624205,0.3828539884996411,TOW_16393_-26546,medium,0,0.07133263723704371
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.8148,0.7541157727031332,12,0.6428571428571429,0.1691767494607842,0.1489212869541896,48.75,0.0893137816897501,0.1195,0.1195,0.5925,0.6496815286624205,0.3002696453775856,TOW_16414_-26545,low,2,1.5579523078459303
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.807,0.7437599575146044,12,0.6428571428571429,0.0648267543661079,0.0570650737765934,51.42,0.0942510031620407,0.1457,0.1457,0.5925,0.6496815286624205,0.2909787486657295,TOW_16412_-26543,low,2,1.865310944515733
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.839,0.7862453531598512,8,0.3571428571428571,0.1093862629075175,0.0962894907203126,31.38,0.0571941049205791,-0.0,-0.0,0.5925,0.6496815286624205,0.2507499291810831,TOW_16416_-26544,low,2,1.9187776240278152
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.8565,0.8094795539033458,8,0.3571428571428571,0.217497254029401,0.1914563974204317,67.66,0.1242811442519277,0.1304,0.1304,0.555,0.5541401273885351,0.2959158078064399,TOW_16410_-26551,low,2,1.2740145022712326
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.767,0.6906532129580457,12,0.6428571428571429,0.1824297700510566,0.1605875288498659,91.83,0.1689750180291795,0.3037,0.3037,0.5925,0.6496815286624205,0.3437458342100343,TOW_16409_-26544,low,2,0.914794836716394
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.8358,0.7819968135953266,12,0.6428571428571429,0.2121651449744919,0.1867626995856638,86.81,0.1596923020026258,0.0728,0.0728,0.53,0.4904458598726115,0.3320768545996858,TOW_16413_-26549,low,2,1.5333837042369067
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.8565,0.8094795539033458,8,0.3571428571428571,0.217497254029401,0.1914563974204317,67.66,0.1242811442519277,0.1304,0.1304,0.555,0.5541401273885351,0.2959158078064399,TOW_16410_-26551,low,2,1.2740145022712326
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.8148,0.7541157727031332,12,0.6428571428571429,0.1691767494607842,0.1489212869541896,48.75,0.0893137816897501,0.1195,0.1195,0.5925,0.6496815286624205,0.3002696453775856,TOW_16414_-26545,low,2,1.5579523078459303
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.8358,0.7819968135953266,12,0.6428571428571429,0.2121651449744919,0.1867626995856638,86.81,0.1596923020026258,0.0728,0.0728,0.53,0.4904458598726115,0.3320768545996858,TOW_16413_-26549,low,2,1.5333837042369067
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.8516,0.8029739776951673,8,0.3571428571428571,0.1563972527871093,0.1376718741516839,83.23,0.153072357107195,0.0134,0.0134,0.5925,0.6496815286624205,0.275451301664689,TOW_16415_-26550,low,2,1.889969011252755
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.8516,0.8029739776951673,8,0.3571428571428571,0.1563972527871093,0.1376718741516839,83.23,0.153072357107195,0.0134,0.0134,0.5925,0.6496815286624205,0.275451301664689,TOW_16415_-26550,low,2,1.889969011252755
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.8908,0.8550185873605949,8,0.3571428571428571,0.0,0.0,19.24,0.0347454649679173,0.4455,0.4455,0.57,0.592356687898089,0.2607623731101239,TOW_16350_-26546,low,2,1.5051862417315283
"London Borough of Tower Hamlets, London, UK",2.192881188724839,0.0134211108147507,0.8324,0.7774827403080191,12,0.6428571428571429,0.1076598701295602,0.09476979823833,43.63,0.0798461510013129,0.4288,0.4288,0.57,0.592356687898089,0.31349311707381,TOW_16352_-26546,low,2,1.0787795598502374
"London Borough of Tower Hamlets, London, UK",2.381909837152957,0.0145780245822456,0.8879,0.8511683483802444,12,0.6428571428571429,0.1095787384219906,0.0964589212207441,12.35,0.0220048447641413,0.3458,0.3458,0.57,0.592356687898089,0.2834765557665933,TOW_16348_-26546,low,2,1.4945225167219396
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.8908,0.8550185873605949,8,0.3571428571428571,0.0,0.0,19.24,0.0347454649679173,0.4455,0.4455,0.57,0.592356687898089,0.2607623731101239,TOW_16350_-26546,low,2,1.5051862417315283
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.734,0.6468401486988847,12,0.6428571428571429,0.2653917725243694,0.2336165249501031,79.55,0.1462674975498807,0.2945,0.2945,0.4775,0.3566878980891719,0.3917423496614881,TOW_16469_-26865,medium,0,0.10190118709252556
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.6438,0.527084439723845,12,0.6428571428571429,0.4172876999445251,0.3673260155663257,138.26,0.2548308955417075,0.4844,0.4844,0.5925,0.6496815286624205,0.4386257853502501,TOW_16474_-26873,high,1,-0.9834748921499126
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.75,0.6680828465215082,12,0.6428571428571429,0.1998454153994553,0.1759180061565154,160.47,0.2959004419460419,0.2217,0.2217,0.4775,0.3566878980891719,0.4078138942390734,TOW_16477_-26870,medium,0,0.7931380820958732
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7306,0.6423260754115773,10,0.5,0.1240386765675476,0.1091875769301002,52.59,0.0964145047060781,0.3589,0.3589,0.5925,0.6496815286624205,0.3202727332146626,TOW_16477_-26910,low,2,0.6062327710860396
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.6995,0.601035581518853,14,0.7857142857142857,0.2727341378234655,0.2400797918772327,56.87,0.1043288522346936,0.2877,0.2877,0.53,0.4904458598726115,0.3852637558245106,TOW_16477_-26907,medium,0,0.11033775234052232
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.6738,0.5669144981412638,14,0.7857142857142857,0.2471969382435989,0.2176001506809033,20.29,0.0366870689176944,0.3357,0.3357,0.53,0.4904458598726115,0.3754247550613788,TOW_16480_-26908,medium,0,-0.12390361343084007
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7581,0.6788369622942113,13,0.7142857142857143,0.1673398600289346,0.1473043275371569,73.19,0.1345069250540875,0.4777,0.4777,0.53,0.4904458598726115,0.3742381800728516,TOW_16474_-26909,medium,0,0.3740269598950511
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7439,0.659984067976633,12,0.6428571428571429,0.3232750195065446,0.2845694346208903,73.82,0.1356718874239538,0.0006,0.0006,0.6075,0.6878980891719746,0.3322889931514554,TOW_16424_-26836,low,2,0.9452618834150368
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7205,0.6289166224110462,11,0.5714285714285714,0.0,0.0,44.34,0.081159045100686,0.0,0.0,0.6075,0.6878980891719746,0.2762788210854752,TOW_16421_-26836,low,2,1.9465767574297066
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7238,0.6332979288369622,8,0.3571428571428571,0.3062665636220599,0.2695973941514157,86.06,0.1583054420384992,0.0092,0.0092,0.5925,0.6496815286624205,0.3220461122477264,TOW_16420_-26829,low,2,0.627748059765844
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.696,0.596388741370154,8,0.3571428571428571,0.0028975746170745,0.0025506492020675,54.19,0.0993731392962147,0.5481,0.5481,0.6475,0.7898089171974522,0.2990624454204809,TOW_16400_-26838,low,2,0.4771546285039315
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7177,0.6251991502920871,8,0.3571428571428571,0.2497019616145546,0.219805248635806,77.3,0.142106917657501,0.451,0.451,0.53,0.4904458598726115,0.3654215706955798,TOW_16398_-26840,medium,0,-0.39646340990258583
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7437,0.6597185342538503,8,0.3571428571428571,0.2627918548273112,0.2313278943276627,183.22,0.3379685275245475,0.0654,0.0654,0.5925,0.6496815286624205,0.3565264349340734,TOW_16568_-26720,medium,0,0.9916736301498855
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7624,0.6845459373340413,12,0.6428571428571429,0.2462889054986134,0.2168008363223358,175.89,0.3244142828084839,0.0466,0.0466,0.53,0.4904458598726115,0.3877373837746173,TOW_16568_-26716,medium,0,1.2605892631480577
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7464,0.6633032395114179,11,0.5714285714285714,0.2363180136012891,0.2080237552035451,173.01,0.3190887405462379,0.0858,0.0858,0.53,0.4904458598726115,0.385911338716158,TOW_16564_-26715,medium,0,1.0542484929986082
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.8131,0.7518587360594796,12,0.6428571428571429,0.2414359482591826,0.2125289216536052,36.06,0.0658481110967288,0.1144,0.1144,0.53,0.4904458598726115,0.3231832437025994,TOW_16551_-26746,low,2,1.086111754398638
"London Borough of Tower Hamlets, London, UK",4.780343865199475,0.0292571823212928,0.8704,0.8279341476367498,11,0.5714285714285714,0.1022404579868887,0.0899992500785258,4.74,0.0079328389948038,0.1377,0.1377,0.5625,0.5732484076433121,0.2611313988884915,TOW_16547_-26746,low,2,1.7856398427062987
"London Borough of Tower Hamlets, London, UK",11.99348571685672,0.0734038404308925,0.8376,0.7843866171003717,12,0.6428571428571429,0.2418464276527041,0.2128902545184713,2.09,0.00303260045489,0.0702,0.0702,0.5625,0.5732484076433121,0.2751856345567987,TOW_16552_-26749,low,2,1.1938941560332557
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7464,0.6633032395114179,11,0.5714285714285714,0.2363180136012891,0.2080237552035451,173.01,0.3190887405462379,0.0858,0.0858,0.53,0.4904458598726115,0.385911338716158,TOW_16564_-26715,medium,0,1.0542484929986082
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7614,0.6832182687201274,9,0.4285714285714285,0.2492866757597525,0.219439684785288,186.88,0.344736404149485,0.1892,0.1892,0.5925,0.6496815286624205,0.368000308606463,TOW_16558_-26715,medium,0,0.9219258097545844
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7382,0.6524163568773234,10,0.5,0.2248456098168087,0.1979249375971756,146.25,0.2696055770262024,0.229,0.229,0.5925,0.6496815286624205,0.3612383420653797,TOW_16560_-26712,medium,0,0.7674077252008648
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7376,0.6516197557089751,8,0.3571428571428571,0.22537095192382,0.1983873807101725,91.58,0.1685127313744706,0.081,0.081,0.5925,0.6496815286624205,0.3160120529348223,TOW_16567_-26708,low,2,0.8625273994003475
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7444,0.6606479022835899,11,0.5714285714285714,0.2512655771431288,0.2211816531214046,40.2,0.0735035780987074,0.0959,0.0959,0.53,0.4904458598726115,0.3334249889761285,TOW_16568_-26702,low,2,0.6650984627404796
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7597,0.6809612320764737,14,0.7857142857142857,0.2264844422121406,0.1993675532650668,97.15,0.1788124780413839,0.0667,0.0667,0.6525,0.8025477707006369,0.3282158399126095,TOW_16573_-26704,low,2,1.5457270876393276
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7318,0.6439192777482741,12,0.6428571428571429,0.5474447200722334,0.481899389303086,148.03,0.2728970580077294,0.1636,0.1636,0.63,0.7452229299363058,0.404011912565525,TOW_16556_-26710,medium,0,-0.14277179468764095
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7076,0.6117896972915561,11,0.5714285714285714,0.2645078206166741,0.2328384082400991,134.08,0.2471014626749755,0.1711,0.1711,0.63,0.7452229299363058,0.3578196779437432,TOW_16559_-26710,medium,0,0.7136491602911283
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.76,0.6813595326606479,8,0.3571428571428571,0.2100014833715397,0.1848580922949338,233.18,0.4303518926015644,0.1256,0.1256,0.5925,0.6496815286624205,0.3715169929090299,TOW_16550_-26722,medium,0,1.2573206639245889
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7513,0.6698088157195964,10,0.5,0.2888494293282216,0.2542656061701507,61.87,0.1135745853288707,0.1051,0.1051,0.5925,0.6496815286624205,0.3226216092425468,TOW_16560_-26697,low,2,0.689470986267109
"London Borough of Tower Hamlets, London, UK",22.54894954473896,0.1380065423298856,0.6475,0.5319968135953266,12,0.6428571428571429,0.4465142461146359,0.3930532794057805,29.81,0.0542909447290075,0.442,0.442,0.585,0.6305732484076433,0.3602175574133541,TOW_16583_-26721,medium,0,-1.4982834945137573
"London Borough of Tower Hamlets, London, UK",2.717454642246523,0.0166316625247067,0.615,0.4888475836431226,8,0.3571428571428571,0.5976826781872149,0.5261223773926399,19.72,0.0356330553449583,0.4766,0.4766,0.47,0.3375796178343948,0.4297031986311068,TOW_16582_-26718,high,1,-2.6845173339853092
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.6635,0.55323951141795,12,0.6428571428571429,0.4076373404155046,0.3588310896074516,11.17,0.0198228517539155,0.3594,0.3594,0.585,0.6305732484076433,0.3699849521382147,TOW_16585_-26717,medium,0,-0.8525520714769793
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.76,0.6813595326606479,8,0.3571428571428571,0.2100014833715397,0.1848580922949338,233.18,0.4303518926015644,0.1256,0.1256,0.5925,0.6496815286624205,0.3715169929090299,TOW_16550_-26722,medium,0,1.2573206639245889
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7376,0.6516197557089751,8,0.3571428571428571,0.2253709519238199,0.1983873807101724,91.58,0.1685127313744706,0.081,0.081,0.5925,0.6496815286624205,0.3160120529348223,TOW_16567_-26708,low,2,0.862527399400348
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7418,0.6571959638874137,14,0.7857142857142857,0.2809199613005128,0.2472855300821996,138.12,0.2545720150150706,0.0569,0.0569,0.5925,0.6496815286624205,0.37404703046073,TOW_16573_-26712,medium,0,1.19212679072484
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.6744,0.5677110993096123,12,0.6428571428571429,0.2703531909272632,0.2379839147718848,117.98,0.2173302021117254,0.2701,0.2701,0.5925,0.6496815286624205,0.3840960939421497,TOW_16574_-26720,medium,0,0.2051392720440687
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7624,0.6845459373340413,12,0.6428571428571429,0.2462889054986134,0.2168008363223358,175.89,0.3244142828084839,0.0466,0.0466,0.53,0.4904458598726115,0.3877373837746173,TOW_16568_-26716,medium,0,1.2605892631480577
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.5981,0.4664099840679765,8,0.3571428571428571,0.2676961927031113,0.2356450378503405,77.19,0.1419035115294291,0.4966,0.4966,0.5925,0.6496815286624205,0.3779086153452347,TOW_16579_-26723,medium,0,-1.0588116681152275
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.6744,0.5677110993096123,12,0.6428571428571429,0.2703531909272631,0.2379839147718847,117.98,0.2173302021117254,0.2701,0.2701,0.5925,0.6496815286624205,0.3840960939421497,TOW_16574_-26720,medium,0,0.20513927204406907
"London Borough of Tower Hamlets, London, UK",0.8136554489445076,0.0049798228930314,0.6302,0.5090281465746149,8,0.3571428571428571,0.3962785055101988,0.3488322433251471,42.92,0.0785332569019397,0.3459,0.3459,0.47,0.3375796178343948,0.3992690531983663,TOW_16580_-26717,medium,0,-1.443648473125032
"London Borough of Tower Hamlets, London, UK",0.8136554489445076,0.0049798228930314,0.6302,0.5090281465746149,8,0.3571428571428571,0.3962785055101989,0.3488322433251472,42.92,0.0785332569019397,0.3459,0.3459,0.47,0.3375796178343948,0.3992690531983663,TOW_16580_-26717,medium,0,-1.4436484731250323
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7277,0.6384758364312267,8,0.3571428571428571,0.3541126606897792,0.3117148977313714,62.43,0.1146101074354185,0.406,0.406,0.57,0.592356687898089,0.3559299705993831,TOW_16621_-26645,medium,0,-0.5696088579821708
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.774,0.6999468932554435,8,0.3571428571428571,0.1834234696750565,0.161462253227321,48.84,0.0894802048854453,0.6529,0.6529,0.57,0.592356687898089,0.3363497697966903,TOW_16608_-26643,low,2,-0.258250621687707
"London Borough of Tower Hamlets, London, UK",1.5570516480086412,0.0095296374558103,0.7077,0.6119224641529474,12,0.6428571428571429,0.2145901292361381,0.1888973414808358,109.76,0.2021302169048984,0.2535,0.2535,0.5925,0.6496815286624205,0.3619690697055978,TOW_16605_-26667,medium,0,0.605377280259948
"London Borough of Tower Hamlets, London, UK",0.7815678181842607,0.0047834366727335,0.7009,0.6028943175783323,12,0.6428571428571429,0.2741400787405945,0.2413174000676473,54.03,0.0990772758372011,0.1726,0.1726,0.5925,0.6496815286624205,0.3431219589395753,TOW_16599_-26668,low,2,0.4093174556845935
"London Borough of Tower Hamlets, London, UK",4.661025571257135,0.0285269174745418,0.7315,0.6435209771640998,8,0.3571428571428571,0.3052716397496806,0.2687215921043353,128.96,0.2376338319865382,0.1155,0.1155,0.5925,0.6496815286624205,0.3395760691042289,TOW_16604_-26663,low,2,0.46960253425508214
"London Borough of Tower Hamlets, London, UK",3.162581588799519,0.0193559770507451,0.7703,0.6950345193839618,12,0.6428571428571429,0.2088865512381365,0.1838766505264745,102.48,0.1886684295197766,0.0048,0.0048,0.53,0.4904458598726115,0.3418494423642899,TOW_16616_-26672,low,2,1.3454932933396169
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7992,0.7334041423260754,8,0.3571428571428571,0.2681762450369346,0.2360676137160324,120.22,0.2214722905379167,0.001,0.001,0.5925,0.6496815286624205,0.3146963774412574,TOW_16619_-26672,low,2,1.2820890487993348
"London Borough of Tower Hamlets, London, UK",0.0,0.0,0.7705,0.6953000531067445,12,0.6428571428571429,0.1184465060975886,0.1042649547263526,89.21,0.1641302538878307,0.005,0.005,0.5925,0.6496815286624205,0.3099878393612841,TOW_16618_-26675,low,2,1.8691579177795707
"London Borough of Tower Hamlets, London, UK",4.661025571257135,0.0285269174745418,0.7315,0.6435209771640998,8,0.3571428571428571,0.3052716397496804,0.2687215921043351,128.96,0.2376338319865382,0.1155,0.1155,0.5925,0.6496815286624205,0.3395760691042289,TOW_16604_-26663,low,2,0.46960253425508314
"London Borough of Tower Hamlets, London, UK",1.5805539354509015,0.009673478720802,0.7452,0.6617100371747211,12,0.6428571428571429,0.1963455046975063,0.1728371383208333,127.45,0.2348416205920967,0.2358,0.2358,0.5925,0.6496815286624205,0.3574691652037945,TOW_16610_-26670,medium,0,0.9609984417227596
"London Borough of Tower Hamlets, London, UK",1.5570516480086412,0.0095296374558103,0.7077,0.6119224641529474,12,0.6428571428571429,0.2145901292361381,0.1888973414808358,109.76,0.2021302169048984,0.2535,0.2535,0.5925,0.6496815286624205,0.3619690697055978,TOW_16605_-26667,medium,0,0.605377280259948
"London Borough of Tower Hamlets, London, UK",4.158477908727543,0.0254511704148365,0.7909,0.7223844928305896,8,0.3571428571428571,0.3021030522674101,0.2659323782957555,147.39,0.2717136041716748,0.0789,0.0789,0.5925,0.6496815286624205,0.3322637700178783,TOW_16609_-26666,low,2,0.9377098027280633
"London Borough of Tower Hamlets, London, UK",4.158477908727543,0.0254511704148365,0.7909,0.7223844928305896,8,0.3571428571428571,0.3021030522674101,0.2659323782957555,147.39,0.2717136041716748,0.0789,0.0789,0.5925,0.6496815286624205,0.3322637700178783,TOW_16609_-26666,low,2,0.9377098027280633
