osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
23126853,0,1.0,5,0.06714521173013581,0.5,436.21,436.25,436.21,0.0,1.0,0.15384615384615385,0.10685183055670662,0.49994999499949994,0.36923076923076925,0.0,medium,0.9979
188864823,0,1.0,7,0.06714521173013581,0.5,757.02,757.02,757.67,0.0,1.0,0.3076923076923077,0.10685183055670662,0.49994999499949994,0.6408619448795564,0.0,medium,1.0
"[130855800, 372083234]",0,1.0,8,0.06714521173013581,0.5,643.55,643.55,643.62,0.0,1.0,0.38461538461538464,0.10685183055670662,0.49994999499949994,0.5447864188645697,0.0,medium,1.0
22744514,0,1.0,6,0.00016670216844025967,0.0936,151.91,158.73,151.91,0.0,1.0,0.23076923076923078,0.0002601166953817067,0.09350935093509351,0.12851276406587359,0.0,low,1.0
"[23126784, 263455908]",0,1.0,6,0.00016670216844025967,0.0936,178.63,182.39,178.63,0.0,1.0,0.23076923076923078,0.0002601166953817067,0.09350935093509351,0.15113670039371746,0.0,low,1.0
55787646,0,1.0,6,0.06714521173013581,0.5,407.67,407.67,407.74,0.0,1.0,0.23076923076923078,0.10685183055670662,0.49994999499949994,0.3450658312518522,0.0,medium,0.9977
394936809,0,1.0,4,0.06714521173013581,0.5,428.3,428.3,428.39,0.0,1.0,0.07692307692307693,0.10685183055670662,0.49994999499949994,0.36253333897802803,0.0,medium,0.9835
"[1149942713, 27880415]",0,1.0,7,0.09781757821435495,0.0982,374.9,439.4,374.9,0.0,1.0,0.3076923076923077,0.1556648025551957,0.0981098109810981,0.31731933449049576,0.0,medium,0.5897
22747501,0,1.0,6,0.029424598098610446,0.5,95.87,95.87,97.22,0.0,1.0,0.23076923076923078,0.04682205561551337,0.49994999499949994,0.0810634604800813,0.0,low,1.0
22747501,0,1.0,6,0.029424598098610446,0.5,87.05,87.25,87.05,0.0,1.0,0.23076923076923078,0.04682205561551337,0.49994999499949994,0.07359552940180349,0.0,low,1.0
24296350,0,1.0,7,0.029424598098610446,0.5,106.83,107.86,106.83,0.0,1.0,0.3076923076923077,0.04682205561551337,0.49994999499949994,0.09034333855467593,0.0,low,1.0
22747501,0,1.0,5,0.008595655171211735,0.5,65.66,66.06,65.66,0.0,1.0,0.15384615384615385,0.013674218509552145,0.49994999499949994,0.05548452648067398,0.0,low,1.0
645245210,0,1.0,4,0.008595655171211735,0.5,53.66,53.66,55.29,0.0,1.0,0.07692307692307693,0.013674218509552145,0.49994999499949994,0.04532407603403751,0.0,low,1.0
283341693,0,1.0,5,0.008595655171211735,0.5,66.46,66.46,69.74,0.0,1.0,0.15384615384615385,0.013674218509552145,0.49994999499949994,0.05616188984378308,0.0,low,1.0
24296358,0,0.9749,7,0.008595655171211735,0.5,100.85,100.85,105.08,0.0,0.9689279524634811,0.3076923076923077,0.013674218509552145,0.49994999499949994,0.08528004741543542,0.0,low,1.0
