id,lon,lat,first_seen_at,last_seen_at,object_type
216923118069648,-0.13290785,51.509613,2016-06-27T18:56:28+0000,2022-07-22T19:09:59+0000,panoptic
216923121402981,-0.13185675,51.508373,2016-06-27T18:56:55+0000,2022-09-12T21:05:39+0000,panoptic
216923124736314,-0.13222173,51.5088,2016-06-27T18:56:56+0000,2022-07-22T19:10:43+0000,panoptic
216923128069647,-0.13171513,51.50858,2016-06-27T18:56:53+0000,2022-07-22T19:10:43+0000,panoptic
216923131402980,-0.13293496,51.510113,2016-06-27T18:55:27+0000,2023-08-13T18:03:12+0000,panoptic
216923134736313,-0.13297468,51.510242,2016-06-27T18:55:21+0000,2023-08-13T18:03:35+0000,panoptic
216923138069646,-0.13302337,51.510075,2016-06-27T18:55:21+0000,2024-05-11T11:59:37+0000,panoptic
216923141402979,-0.1324797,51.509514,2016-06-27T18:56:33+0000,2022-07-22T19:10:03+0000,panoptic
216923144736312,-0.13295911,51.50997,2016-06-27T18:55:16+0000,2024-05-11T11:58:57+0000,panoptic
216923148069645,-0.13415231,51.510178,2016-06-27T18:55:07+0000,2023-08-13T18:01:51+0000,panoptic
216923151402978,-0.1329553,51.509945,2016-06-27T18:56:22+0000,2022-07-22T19:09:57+0000,panoptic
216923154736311,-0.13294846,51.50996,2016-06-27T18:56:22+0000,2016-06-27T18:56:22+0000,panoptic
216923161402977,-0.13391247,51.510006,2016-06-27T18:55:12+0000,2022-07-22T19:09:45+0000,panoptic
216923164736310,-0.13306548,51.51003,2016-06-27T18:56:21+0000,2022-07-22T19:09:52+0000,panoptic
216923168069643,-0.13304955,51.510105,2016-06-27T18:56:21+0000,2023-08-13T18:03:39+0000,panoptic
216923171402976,-0.1324946,51.509155,2016-06-27T18:56:32+0000,2026-05-20T06:35:18+0000,panoptic
216923174736309,-0.13190039,51.508858,2016-06-27T18:57:00+0000,2016-06-27T18:57:00+0000,panoptic
216923178069642,-0.13211538,51.50867,2016-06-27T18:57:02+0000,2022-07-22T19:10:47+0000,panoptic
216923184736308,-0.13230298,51.50937,2016-06-27T18:56:38+0000,2018-02-06T11:59:17+0000,panoptic
216923188069641,-0.13243584,51.509464,2016-06-27T18:56:33+0000,2022-07-22T19:10:03+0000,panoptic
216923191402974,-0.13301767,51.50963,2016-06-27T18:56:29+0000,2022-07-22T19:09:59+0000,panoptic
216923194736307,-0.13301252,51.50963,2016-06-27T18:56:30+0000,2022-07-22T19:09:57+0000,panoptic
216923198069640,-0.13296276,51.509632,2016-06-27T18:56:28+0000,2022-07-22T19:09:57+0000,panoptic
216923201402973,-0.13196097,51.50847,2016-06-27T18:56:53+0000,2022-09-12T21:06:10+0000,panoptic
216923204736306,-0.13242145,51.50944,2016-06-27T18:56:29+0000,2022-07-22T19:10:03+0000,panoptic
216923208069639,-0.13175875,51.50868,2016-06-27T18:57:01+0000,2022-07-22T19:10:47+0000,panoptic
216923211402972,-0.13209856,51.508648,2016-06-27T18:56:56+0000,2022-07-22T19:10:43+0000,panoptic
216923214736305,-0.13167666,51.508583,2016-06-27T18:56:58+0000,2022-09-12T21:06:13+0000,panoptic
216923218069638,-0.13186355,51.508877,2016-06-27T18:56:53+0000,2026-05-20T06:35:14+0000,panoptic
216923221402971,-0.13207339,51.508625,2016-06-27T18:57:25+0000,2024-05-11T12:00:14+0000,panoptic
216923224736304,-0.13178657,51.508663,2016-06-27T18:57:25+0000,2022-07-22T19:10:49+0000,panoptic
216923228069637,-0.13302654,51.51005,2016-06-27T18:55:20+0000,2024-05-11T11:59:37+0000,panoptic
216923231402970,-0.13293855,51.50995,2016-06-27T18:56:21+0000,2023-08-13T18:03:12+0000,panoptic
216923234736303,-0.13312571,51.51014,2016-06-27T18:56:22+0000,2023-08-13T18:03:37+0000,panoptic
216923238069636,-0.13299164,51.510017,2016-06-27T18:56:19+0000,2024-05-11T11:59:00+0000,panoptic
216923241402969,-0.13319762,51.51022,2016-06-27T18:55:21+0000,2022-07-22T19:09:47+0000,panoptic
